438|97|284.39
438|26|730.23
439|40|480.06
439|69|571.59
439|98|513.91
439|27|178.61
440|41|138.12
440|70|16.89
440|99|379.93
440|28|104.31
441|42|178.97
441|71|160.16
441|100|688.07
441|29|184.53
442|43|658.32
442|72|658.69
442|1|838.12
442|30|497.52
443|44|392.77
443|73|33.49
443|2|650.33
443|31|196.79
444|45|61.36
444|74|494.99
444|3|785.19
444|32|80.21
445|46|717.94
445|75|652.39
445|4|917.84
445|33|641.72
446|47|307.54
446|76|223.88
446|5|723.26
446|34|119.31
447|48|515.77
447|77|344.57
447|6|260.26
447|35|752.18
448|49|641.77
448|78|133.27
448|7|355.79
448|36|994.80
449|50|369.58
449|79|934.62
449|8|35.69
449|37|714.11
450|51|118.60
450|80|543.94
450|9|278.56
450|38|688.60
451|52|112.26
451|81|917.61
451|10|739.32
451|39|382.46
452|53|609.40
452|82|639.71
452|11|579.38
452|40|494.85
453|54|475.40
453|83|202.70
453|12|450.86
453|41|351.90
454|55|545.51
454|84|677.61
454|13|195.33
454|42|404.09
455|56|482.68
455|85|751.28
455|14|590.98
455|43|733.06
456|57|50.22
456|86|137.49
456|15|424.63
456|44|56.98
457|58|862.74
457|87|729.13
457|16|954.78
457|45|178.97
458|59|118.01
458|88|699.38
458|17|471.55
458|46|534.23
459|60|43.89
459|89|648.29
459|18|926.61
459|47|312.02
460|61|625.27
460|90|655.62
460|19|120.67
460|48|406.77
461|62|591.68
461|91|441.86
461|20|921.17
461|49|633.98
462|63|157.70
462|92|425.10
462|21|31.96
462|50|28.16
463|64|973.73
463|93|19.04
463|22|534.79
463|51|463.11
464|65|504.88
464|94|114.29
464|23|62.10
464|52|19.18
465|66|895.98
465|95|937.91
465|24|366.14
465|53|122.39
466|67|313.60
466|96|201.80
466|25|233.22
466|54|935.31
467|68|621.98
467|97|226.09
467|26|996.79
467|55|936.01
468|69|378.55
468|98|793.23
468|27|243.04
468|56|22.03
469|70|954.28
469|99|802.25
469|28|983.24
469|57|903.55
470|71|295.89
470|100|193.64
470|29|944.46
470|58|571.27
471|72|74.01
471|1|447.21
471|30|965.29
471|59|9.34
472|73|422.91
472|2|223.96
472|31|102.02
472|60|607.94
473|74|57.41
473|3|46.60
473|32|243.11
473|61|275.77
474|75|728.15
474|4|420.98
474|33|659.60
474|62|67.76
475|76|250.52
475|5|963.55
475|34|722.81
475|63|517.24
476|77|177.86
476|6|451.07
476|35|972.92
476|64|262.64
477|78|773.55
477|7|167.95
477|36|844.46
477|65|189.57
478|79|506.55
478|8|202.50
478|37|107.59
478|66|383.41
479|80|572.92
479|9|792.19
479|38|777.28
479|67|4.02
480|81|940.16
480|10|130.96
480|39|542.64
480|68|430.28
481|82|142.08
481|11|516.40
481|40|916.08
481|69|56.20
482|83|822.67
482|12|623.54
482|41|501.92
482|70|336.60
483|84|133.44
483|13|158.68
483|42|860.70
483|71|435.84
484|85|674.97
484|14|777.58
484|43|969.11
484|72|218.97
485|86|109.26
485|15|435.00
485|44|626.94
485|73|657.19
486|87|595.51
486|16|908.29
486|45|965.81
486|74|701.97
487|88|46.84
487|17|214.52
487|46|284.83
487|75|71.08
488|89|9.73
488|18|935.21
488|47|840.67
488|76|382.27
489|90|360.62
489|19|174.34
489|48|341.76
489|77|937.30
490|91|17.68
490|20|704.55
490|49|395.98
490|78|132.42
491|92|115.31
491|21|203.95
491|50|526.05
491|79|410.80
492|93|359.98
492|22|520.12
492|51|581.28
492|80|524.71
493|94|765.35
493|23|319.99
493|52|634.58
493|81|237.16
494|95|153.49
494|24|592.23
494|53|780.42
494|82|702.46
495|96|241.13
495|25|14.27
495|54|258.98
495|83|270.41
496|97|486.45
496|26|86.66
496|55|248.04
496|84|180.16
497|98|152.41
497|27|285.23
497|56|822.49
497|85|578.20
498|99|649.19
498|28|948.63
498|57|652.24
498|86|303.88
499|100|681.26
499|29|481.78
499|58|515.37
499|87|639.57
500|1|204.89
500|30|274.02
500|59|329.76
500|88|30.89
501|2|961.53
501|32|719.16
501|62|186.38
501|92|931.08
502|3|455.79
502|33|387.68
502|63|461.80
502|93|489.35
503|4|973.08
503|34|68.79
503|64|490.86
503|94|321.55
504|5|841.66
504|35|96.22
504|65|68.22
504|95|919.87
505|6|758.43
505|36|806.19
505|66|278.42
505|96|258.55
506|7|52.21
506|37|685.03
506|67|940.66
506|97|516.75
507|8|833.87
507|38|933.86
507|68|141.99
507|98|995.52
508|9|596.44
508|39|632.11
508|69|696.27
508|99|63.95
509|10|176.95
509|40|167.36
509|70|799.69
509|100|962.31
510|11|810.63
510|41|21.66
510|71|733.98
510|1|463.96
511|12|783.67
511|42|440.75
511|72|371.24
511|2|928.27
512|13|131.59
512|43|33.00
512|73|421.57
512|3|578.30
513|14|378.65
513|44|565.61
513|74|869.94
513|4|756.83
514|15|938.27
514|45|419.26
514|75|787.83
514|5|404.67
515|16|349.14
515|46|995.20
515|76|196.40
515|6|480.77
516|17|600.29
516|47|254.58
516|77|267.26
516|7|540.68
517|18|556.36
517|48|263.56
517|78|232.99
517|8|947.07
518|19|412.27
518|49|65.72
518|79|934.78
518|9|612.59
519|20|185.94
519|50|374.71
519|80|250.82
519|10|45.86
520|21|736.35
520|51|362.52
520|81|114.47
520|11|104.58
521|22|728.23
521|52|731.96
521|82|553.03
521|12|228.13
522|23|162.91
522|53|49.55
522|83|896.39
522|13|748.37
523|24|603.02
523|54|205.52
523|84|898.32
523|14|268.71
524|25|947.68
524|55|749.19
524|85|332.94
524|15|579.21
525|26|714.33
525|56|938.78
525|86|922.49
525|16|908.34
526|27|855.85
526|57|732.30
526|87|172.29
526|17|861.73
527|28|714.20
527|58|700.57
527|88|405.60
527|18|963.27
528|29|955.57
528|59|376.78
528|89|997.72
528|19|490.28
529|30|580.07
529|60|98.24
529|90|86.67
529|20|384.15
530|31|121.57
530|61|485.13
530|91|924.74
530|21|767.38
531|32|438.81
531|62|648.91
531|92|305.12
531|22|523.50
532|33|372.44
532|63|69.53
532|93|1.87
532|23|790.81
533|34|505.58
533|64|917.79
533|94|824.14
533|24|369.35
534|35|48.60
534|65|844.71
534|95|376.01
534|25|199.70
535|36|957.21
535|66|949.68
535|96|356.65
535|26|381.28
536|37|792.14
536|67|989.85
536|97|143.93
536|27|623.53
537|38|348.58
537|68|617.22
537|98|201.79
537|28|112.34
538|39|230.27
538|69|208.50
538|99|36.59
538|29|882.65
539|40|608.36
539|70|22.09
539|100|865.77
539|30|640.91
540|41|734.46
540|71|628.99
540|1|106.41
540|31|428.57
541|42|384.66
541|72|725.12
541|2|498.65
541|32|304.47
542|43|549.63
542|73|84.63
542|3|998.83
542|33|215.38
543|44|815.64
543|74|255.21
543|4|744.80
543|34|515.32
544|45|761.96
544|75|188.10
544|5|804.77
544|35|476.82
545|46|168.10
545|76|258.26
545|6|77.43
545|36|873.65
546|47|218.77
546|77|688.07
546|7|135.00
546|37|498.13
547|48|654.58
547|78|748.27
547|8|949.39
547|38|505.17
548|49|52.87
548|79|721.14
548|9|533.03
548|39|715.90
549|50|392.93
549|80|801.88
549|10|745.05
549|40|738.17
550|51|27.02
550|81|796.93
550|11|581.58
550|41|546.99
551|52|668.71
551|82|344.90
551|12|762.51
551|42|497.42
552|53|766.10
552|83|874.89
552|13|131.71
552|43|75.45
553|54|627.16
553|84|433.01
553|14|55.80
553|44|28.69
554|55|962.46
554|85|273.07
554|15|337.22
554|45|478.01
555|56|201.62
555|86|243.01
555|16|556.05
555|46|8.35
556|57|687.03
556|87|684.24
556|17|637.90
556|47|136.36
557|58|309.06
557|88|823.28
557|18|775.92
557|48|83.40
558|59|428.17
558|89|715.64
558|19|7.31
558|49|315.89
559|60|699.67
559|90|242.28
559|20|340.89
559|50|223.01
560|61|167.48
560|91|934.03
560|21|132.55
560|51|295.06
561|62|213.30
561|92|809.80
561|22|983.37
561|52|215.37
562|63|536.03
562|93|200.88
562|23|787.23
562|53|269.54
563|64|939.84
563|94|769.10
563|24|395.61
563|54|916.38
564|65|170.03
564|95|770.40
564|25|275.94
564|55|505.71
565|66|236.04
565|96|320.62
565|26|239.91
565|56|359.95
566|67|10.95
566|97|446.04
566|27|239.59
566|57|93.48
567|68|918.59
567|98|355.77
567|28|550.31
567|58|446.25
568|69|772.22
568|99|774.96
568|29|896.48
568|59|288.69
569|70|57.99
569|100|818.87
569|30|687.93
569|60|820.43
570|71|824.59
570|1|918.39
570|31|2.91
570|61|185.34
571|72|346.05
571|2|123.84
571|32|652.21
571|62|833.16
572|73|23.13
572|3|469.64
572|33|274.33
572|63|516.84
573|74|355.79
573|4|879.93
573|34|815.95
573|64|581.58
574|75|547.45
574|5|298.27
574|35|170.18
574|65|364.61
575|76|398.02
575|6|466.03
575|36|603.75
575|66|505.49
576|77|474.25
576|7|839.14
576|37|675.89
576|67|181.83
577|78|224.49
577|8|967.63
577|38|373.75
577|68|60.10
578|79|404.75
578|9|647.67
578|39|480.88
578|69|433.02
579|80|222.32
579|10|520.02
579|40|844.72
579|70|603.25
580|81|213.96
580|11|870.38
580|41|157.90
580|71|703.29
581|82|211.24
581|12|97.56
581|42|514.45
581|72|214.60
582|83|537.94
582|13|452.85
582|43|934.35
582|73|378.43
583|84|915.36
583|14|39.42
583|44|414.72
583|74|322.01
584|85|622.99
584|15|201.23
584|45|724.18
584|75|678.32
585|86|3.66
585|16|751.59
585|46|835.06
585|76|100.92
586|87|86.90
586|17|252.38
586|47|226.34
586|77|104.34
587|88|707.51
587|18|114.68
587|48|607.93
587|78|932.70
588|89|723.51
588|19|300.04
588|49|54.95
588|79|752.13
589|90|829.37
589|20|273.02
589|50|391.03
589|80|743.00
590|91|318.50
590|21|569.59
590|51|791.72
590|81|812.56
591|92|416.60
591|22|50.38
591|52|815.93
591|82|177.43
592|93|359.36
592|23|59.40
592|53|544.49
592|83|625.85
593|94|397.68
593|24|729.56
593|54|87.04
593|84|674.11
594|95|198.73
594|25|616.98
594|55|44.24
594|85|582.69
595|96|192.13
595|26|536.14
595|56|170.95
595|86|348.15
596|97|485.43
596|27|892.44
596|57|405.70
596|87|582.85
597|98|940.11
597|28|317.55
597|58|582.57
597|88|237.05
598|99|265.40
598|29|205.83
598|59|86.81
598|89|696.54
599|100|668.96
599|30|613.32
599|60|497.80
599|90|19.55
600|1|97.67
600|31|380.31
600|61|507.62
600|91|290.95
601|2|58.20
601|33|316.68
601|64|59.18
601|95|881.46
602|3|598.72
602|34|884.44
602|65|761.04
602|96|683.18
603|4|869.51
603|35|553.21
603|66|324.09
603|97|722.12
604|5|980.46
604|36|137.43
604|67|271.36
604|98|543.43
605|6|772.87
605|37|707.31
605|68|850.50
605|99|849.26
606|7|869.91
606|38|333.23
606|69|484.44
606|100|234.30
607|8|41.72
607|39|141.55
607|70|578.11
607|1|212.76
608|9|663.31
608|40|560.02
608|71|808.36
608|2|878.41
609|10|326.99
609|41|500.20
609|72|508.60
609|3|818.54
610|11|136.01
610|42|416.26
610|73|340.00
610|4|372.29
611|12|556.41
611|43|58.01
611|74|213.90
611|5|797.73
612|13|62.60
612|44|415.70
612|75|788.99
612|6|888.14
613|14|92.95
613|45|91.44
613|76|624.31
613|7|370.37
614|15|188.00
614|46|50.01
614|77|630.03
614|8|604.66
615|16|822.56
615|47|656.13
615|78|795.52
615|9|781.48
616|17|580.13
616|48|196.04
616|79|338.88
616|10|454.29
617|18|20.82
617|49|605.84
617|80|738.54
617|11|233.72
618|19|260.33
618|50|28.63
618|81|958.61
618|12|578.37
619|20|620.28
619|51|718.60
619|82|811.31
619|13|442.78
620|21|378.52
620|52|425.02
620|83|733.49
620|14|300.32
621|22|743.83
621|53|195.34
621|84|538.72
621|15|431.91
622|23|519.56
622|54|88.10
622|85|452.40
622|16|308.19
623|24|198.68
623|55|795.82
623|86|860.99
623|17|340.23
624|25|251.88
624|56|785.46
624|87|570.87
624|18|414.89
625|26|255.72
625|57|379.28
625|88|55.95
625|19|598.41
626|27|682.35
626|58|883.15
626|89|3.32
626|20|165.06
627|28|244.84
627|59|306.49
627|90|554.31
627|21|778.11
628|29|984.77
628|60|751.95
628|91|726.82
628|22|957.76
629|30|239.67
629|61|319.73
629|92|206.08
629|23|265.90
630|31|612.42
630|62|400.07
630|93|866.21
630|24|137.40
631|32|786.37
631|63|827.91
631|94|780.99
631|25|429.82
632|33|427.86
632|64|400.23
632|95|620.24
632|26|891.25
633|34|319.89
633|65|5.50
633|96|728.43
633|27|190.40
634|35|499.40
634|66|60.98
634|97|174.74
634|28|998.81
635|36|976.72
635|67|330.43
635|98|364.51
635|29|698.14
636|37|456.89
636|68|840.53
636|99|125.92
636|30|675.24
637|38|224.93
637|69|373.24
637|100|561.80
637|31|857.78
638|39|189.73
638|70|295.67
638|1|561.41
638|32|308.35
639|40|898.76
639|71|645.13
639|2|679.39
639|33|79.92
640|41|766.26
640|72|535.48
640|3|9.86
640|34|124.86
641|42|934.55
641|73|811.54
641|4|253.67
641|35|916.27
642|43|190.27
642|74|235.12
642|5|864.26
642|36|285.86
643|44|500.94
643|75|842.25
643|6|927.20
643|37|99.16
644|45|550.19
644|76|400.51
644|7|320.99
644|38|566.36
645|46|586.90
645|77|64.12
645|8|2.57
645|39|544.64
646|47|166.92
646|78|457.49
646|9|840.35
646|40|10.25
647|48|640.28
647|79|167.74
647|10|334.66
647|41|465.94
648|49|140.98
648|80|69.51
648|11|747.33
648|42|152.51
649|50|980.11
649|81|353.22
649|12|715.51
649|43|741.53
650|51|438.35
650|82|940.71
650|13|472.77
650|44|43.93
651|52|368.92
651|83|796.30
651|14|980.82
651|45|242.45
652|53|85.48
652|84|342.92
652|15|440.26
652|46|978.70
653|54|562.23
653|85|989.93
653|16|548.78
653|47|759.41
654|55|306.64
654|86|83.54
654|17|689.85
654|48|110.08
655|56|279.24
655|87|84.00
655|18|423.06
655|49|731.03
656|57|940.05
656|88|309.07
656|19|18.36
656|50|202.08
657|58|984.63
657|89|417.71
657|20|662.37
657|51|668.46
658|59|198.60
658|90|516.45
658|21|775.03
658|52|92.27
659|60|661.65
659|91|678.41
659|22|649.03
659|53|384.95
660|61|479.96
660|92|20.79
660|23|93.96
660|54|91.73
661|62|508.61
661|93|894.22
661|24|290.11
661|55|919.68
662|63|614.36
662|94|26.72
662|25|862.07
662|56|402.51
663|64|944.77
663|95|707.74
663|26|954.26
663|57|332.39
664|65|220.61
664|96|801.81
664|27|715.79
664|58|546.16
665|66|592.51
665|97|425.20
665|28|698.24
665|59|130.02
666|67|596.08
666|98|451.56
666|29|96.36
666|60|361.35
667|68|490.65
667|99|830.76
667|30|723.63
667|61|324.09
668|69|620.24
668|100|911.61
668|31|843.77
668|62|601.16
669|70|54.05
669|1|515.96
669|32|668.96
669|63|564.66
670|71|937.71
670|2|886.77
670|33|917.08
670|64|969.21
671|72|924.19
671|3|532.06
671|34|482.64
671|65|55.41
672|73|464.89
672|4|348.56
672|35|270.96
672|66|787.19
673|74|618.93
673|5|991.12
673|36|545.53
673|67|990.16
674|75|418.19
674|6|726.52
674|37|22.16
674|68|122.22
675|76|484.56
675|7|341.98
675|38|666.67
675|69|11.44
676|77|772.80
676|8|552.04
676|39|532.54
676|70|569.00
677|78|974.88
677|9|307.70
677|40|882.49
677|71|895.82
678|79|206.81
678|10|574.83
678|41|62.32
678|72|650.12
679|80|666.05
679|11|652.98
679|42|823.95
679|73|177.54
680|81|98.58
680|12|702.98
680|43|2.78
680|74|16.57
681|82|16.08
681|13|709.11
681|44|24.47
681|75|982.97
682|83|425.51
682|14|900.63
682|45|137.75
682|76|745.07
683|84|44.46
683|15|182.88
683|46|917.83
683|77|493.37
684|85|509.35
684|16|368.35
684|47|296.08
684|78|393.48
685|86|983.70
685|17|719.65
685|48|480.90
685|79|782.14
686|87|778.62
686|18|564.42
686|49|948.96
686|80|259.05
687|88|398.33
687|19|553.94
687|50|503.76
687|81|326.08
688|89|53.28
688|20|615.31
688|51|14.21
688|82|310.10
689|90|286.64
689|21|675.02
689|52|637.37
689|83|212.05
690|91|662.72
690|22|697.82
690|53|121.44
690|84|323.22
691|92|85.45
691|23|774.70
691|54|505.20
691|85|568.59
692|93|953.42
692|24|260.35
692|55|279.04
692|86|719.59
693|94|350.25
693|25|807.87
693|56|654.98
693|87|417.56
694|95|141.00
694|26|378.81
694|57|251.19
694|88|143.46
695|96|720.94
695|27|92.62
695|58|522.15
695|89|779.46
696|97|647.48
696|28|227.94
696|59|988.53
696|90|2.66
697|98|960.59
697|29|954.27
697|60|619.30
697|91|131.38
698|99|495.02
698|30|341.41
698|61|972.28
698|92|518.88
699|100|774.09
699|31|318.26
699|62|590.47
699|93|87.09
700|1|443.80
700|32|599.05
700|63|465.59
700|94|149.16
701|2|659.09
701|34|602.04
701|66|821.39
701|98|113.38
702|3|732.51
702|35|686.68
702|67|666.42
702|99|864.70
703|4|602.76
703|36|966.27
703|68|504.94
703|100|116.94
704|5|630.65
704|37|128.11
704|69|482.09
704|1|814.35
705|6|665.13
705|38|102.28
705|70|30.49
705|2|222.92
706|7|609.14
706|39|154.24
706|71|92.76
706|3|857.89
707|8|99.90
707|40|13.91
707|72|329.76
707|4|83.82
708|9|472.84
708|41|167.74
708|73|247.72
708|5|765.44
709|10|809.14
709|42|879.25
709|74|376.02
709|6|326.18
710|11|844.12
710|43|377.54
710|75|939.25
710|7|956.31
711|12|894.80
711|44|31.56
711|76|138.46
711|8|601.51
712|13|875.03
712|45|530.42
712|77|799.85
712|9|638.22
713|14|503.03
713|46|57.52
713|78|995.67
713|10|67.04
714|15|142.38
714|47|536.56
714|79|173.33
714|11|311.85
715|16|656.71
715|48|504.26
715|80|776.92
715|12|869.92
716|17|511.37
716|49|441.44
716|81|945.26
716|13|925.45
717|18|709.72
717|50|344.44
717|82|77.43
717|14|916.77
718|19|649.24
718|51|851.26
718|83|590.03
718|15|709.24
719|20|214.93
719|52|199.87
719|84|888.37
719|16|824.53
720|21|883.37
720|53|735.09
720|85|114.73
720|17|490.01
721|22|58.45
721|54|642.95
721|86|42.31
721|18|127.63
722|23|482.06
722|55|334.70
722|87|216.88
722|19|981.71
723|24|220.66
723|56|550.88
723|88|120.42
723|20|108.21
724|25|778.30
724|57|62.07
724|89|494.43
724|21|311.67
725|26|693.23
725|58|851.97
725|90|577.47
725|22|456.53
726|27|729.48
726|59|764.18
726|91|548.76
726|23|479.71
727|28|804.85
727|60|813.62
727|92|398.97
727|24|427.39
728|29|452.10
728|61|156.87
728|93|395.57
728|25|261.17
729|30|171.84
729|62|289.28
729|94|935.58
729|26|78.88
730|31|237.27
730|63|934.13
730|95|697.31
730|27|641.57
731|32|810.78
731|64|588.30
731|96|627.81
731|28|366.24
732|33|741.33
732|65|217.43
732|97|144.81
732|29|456.70
733|34|656.63
733|66|160.62
733|98|450.57
733|30|546.29
734|35|817.17
734|67|987.06
734|99|179.74
734|31|189.46
735|36|666.26
735|68|169.33
735|100|939.02
735|32|23.40
736|37|872.53
736|69|327.72
736|1|694.25
736|33|10.65
737|38|449.00
737|70|72.02
737|2|917.31
737|34|771.96
738|39|400.61
738|71|955.90
738|3|70.75
738|35|476.03
739|40|850.61
739|72|633.69
739|4|197.83
739|36|456.44
740|41|248.49
740|73|844.64
740|5|262.00
740|37|137.93
741|42|761.76
741|74|810.29
741|6|276.65
741|38|446.25
742|43|755.84
742|75|203.86
742|7|903.32
742|39|416.54
743|44|909.78
743|76|100.09
743|8|130.02
743|40|599.06
744|45|698.75
744|77|736.96
744|9|565.50
744|41|8.22
745|46|473.53
745|78|694.70
745|10|650.09
745|42|111.97
746|47|964.24
746|79|342.06
746|11|18.80
746|43|482.38
747|48|722.31
747|80|91.87
747|12|909.79
747|44|317.38
748|49|827.53
748|81|382.39
748|13|503.41
748|45|404.35
749|50|878.89
749|82|471.73
749|14|481.73
749|46|700.41
750|51|635.07
750|83|401.42
750|15|584.43
750|47|530.78
751|52|846.07
751|84|288.34
751|16|150.65
751|48|674.98
752|53|857.84
752|85|205.26
752|17|507.31
752|49|152.82
753|54|290.84
753|86|243.37
753|18|570.26
753|50|142.28
754|55|885.91
754|87|588.76
754|19|351.15
754|51|855.09
755|56|73.94
755|88|167.66
755|20|853.98
755|52|381.84
756|57|284.28
756|89|862.53
756|21|144.16
756|53|496.05
757|58|667.38
757|90|63.93
757|22|782.69
757|54|947.38
758|59|607.78
758|91|319.96
758|23|152.01
758|55|592.99
759|60|437.12
759|92|247.78
759|24|853.68
759|56|322.90
760|61|600.02
760|93|804.29
760|25|405.37
760|57|90.35
761|62|354.85
761|94|188.66
761|26|235.92
761|58|354.75
762|63|446.54
762|95|659.22
762|27|811.37
762|59|438.58
763|64|851.61
763|96|379.45
763|28|1.05
763|60|5.60
764|65|454.11
764|97|11.35
764|29|248.98
764|61|69.06
765|66|40.03
765|98|741.29
765|30|433.35
765|62|845.40
766|67|50.45
766|99|94.57
766|31|325.03
766|63|374.38
767|68|745.51
767|100|442.95
767|32|376.84
767|64|78.16
768|69|155.42
768|1|999.77
768|33|4.28
768|65|335.32
769|70|519.39
769|2|220.61
769|34|689.65
769|66|674.73
770|71|632.12
770|3|797.51
770|35|346.49
770|67|509.93
771|72|227.85
771|4|602.84
771|36|265.50
771|68|991.19
772|73|640.27
772|5|942.93
772|37|801.94
772|69|752.10
773|74|363.43
773|6|541.34
773|38|602.85
773|70|406.03
774|75|120.72
774|7|135.23
774|39|262.43
774|71|228.06
775|76|106.20
775|8|895.79
775|40|776.66
775|72|597.16
776|77|641.21
776|9|802.88
776|41|605.22
776|73|202.65
777|78|592.24
777|10|971.31
777|42|198.06
777|74|344.97
778|79|956.30
778|11|770.58
778|43|159.05
778|75|81.15
779|80|568.25
779|12|269.77
779|44|706.69
779|76|355.43
780|81|835.41
780|13|841.40
780|45|656.20
780|77|914.74
781|82|579.21
781|14|764.34
781|46|255.15
781|78|774.28
782|83|435.05
782|15|435.51
782|47|195.78
782|79|69.76
783|84|880.44
783|16|494.23
783|48|996.04
783|80|285.01
784|85|151.19
784|17|810.06
784|49|499.87
784|81|938.39
785|86|452.75
785|18|251.85
785|50|335.61
785|82|412.85
786|87|906.59
786|19|361.62
786|51|83.80
786|83|20.24
787|88|839.13
787|20|522.16
787|52|885.14
787|84|512.36
788|89|988.72
788|21|104.59
788|53|883.76
788|85|413.50
789|90|809.45
789|22|155.27
789|54|501.23
789|86|803.90
790|91|755.08
790|23|404.52
790|55|846.18
790|87|51.45
791|92|905.14
791|24|18.85
791|56|341.91
791|88|492.44
792|93|844.74
792|25|904.83
792|57|888.86
792|89|79.65
793|94|210.74
793|26|601.28
793|58|904.29
793|90|701.89
794|95|684.14
794|27|35.74
794|59|512.35
794|91|894.55
795|96|862.72
795|28|373.77
795|60|431.29
795|92|161.48
796|97|10.97
796|29|895.48
796|61|557.49
796|93|309.61
797|98|962.73
797|30|947.06
797|62|200.52
797|94|758.66
798|99|631.74
798|31|449.87
798|63|783.02
798|95|521.88
799|100|188.59
799|32|31.61
799|64|31.79
799|96|9.86
800|1|111.21
800|33|270.23
800|65|524.93
800|97|450.34
801|2|704.88
801|35|886.84
801|68|95.36
801|1|566.76
802|3|234.39
802|36|527.11
802|69|248.21
802|2|27.10
803|4|233.54
803|37|187.64
803|70|56.84
803|3|464.32
804|5|739.37
804|38|146.30
804|71|619.84
804|4|295.74
805|6|614.06
805|39|61.87
805|72|104.62
805|5|298.77
806|7|602.27
806|40|622.66
806|73|596.62
806|6|591.90
807|8|131.40
807|41|861.49
807|74|648.77
807|7|949.36
808|9|908.83
808|42|107.94
808|75|154.45
808|8|618.65
809|10|155.17
809|43|745.34
809|76|589.78
809|9|591.34
810|11|713.37
810|44|835.65
810|77|32.00
810|10|621.89
811|12|690.57
811|45|175.84
811|78|508.54
811|11|741.31
812|13|827.25
812|46|587.89
812|79|690.35
812|12|429.24
813|14|605.40
813|47|319.29
813|80|806.17
813|13|968.01
814|15|650.20
814|48|970.68
814|81|606.14
814|14|677.50
815|16|207.25
815|49|43.96
815|82|862.76
815|15|985.89
816|17|524.63
816|50|501.82
816|83|729.09
816|16|243.15
817|18|871.88
817|51|432.49
817|84|282.09
817|17|63.54
818|19|307.24
818|52|136.92
818|85|739.40
818|18|726.55
819|20|433.90
819|53|33.77
819|86|416.50
819|19|316.61
820|21|722.10
820|54|620.55
820|87|189.91
820|20|247.19
821|22|960.15
821|55|431.73
821|88|578.18
821|21|293.28
822|23|349.11
822|56|498.13
822|89|549.63
822|22|117.17
823|24|459.64
823|57|44.90
823|90|717.58
823|23|632.07
824|25|53.62
824|58|315.21
824|91|197.47
824|24|419.51
825|26|996.42
825|59|612.34
825|92|978.23
825|25|735.55
826|27|965.67
826|60|381.46
826|93|830.36
826|26|12.48
827|28|174.81
827|61|274.29
827|94|851.78
827|27|325.32
828|29|298.07
828|62|825.64
828|95|529.09
828|28|467.99
829|30|610.52
829|63|474.02
829|96|4.04
829|29|191.80
830|31|100.94
830|64|493.71
830|97|294.99
830|30|126.96
831|32|129.33
831|65|120.22
831|98|779.45
831|31|386.58
832|33|942.78
832|66|195.32
832|99|306.10
832|32|51.55
833|34|505.63
833|67|787.33
833|100|94.68
833|33|53.69
834|35|573.93
834|68|891.53
834|1|114.36
834|34|291.94
835|36|681.15
835|69|629.13
835|2|520.91
835|35|859.59
836|37|718.16
836|70|268.93
836|3|690.00
836|36|569.70
837|38|683.32
837|71|260.35
837|4|377.73
837|37|989.28
838|39|600.38
838|72|889.76
838|5|243.46
838|38|120.70
839|40|937.36
839|73|9.63
839|6|330.34
839|39|836.50
840|41|284.59
840|74|166.00
840|7|966.31
840|40|149.26
841|42|440.44
841|75|103.90
841|8|236.80
841|41|169.00
842|43|433.46
842|76|637.31
842|9|127.76
842|42|576.11
843|44|558.15
843|77|310.87
843|10|291.44
843|43|414.02
844|45|555.16
844|78|83.64
844|11|334.60
844|44|514.35
845|46|513.25
845|79|63.24
845|12|147.59
845|45|246.15
846|47|484.81
846|80|574.47
846|13|985.24
846|46|526.12
847|48|606.51
847|81|991.08
847|14|791.11
847|47|614.66
848|49|22.92
848|82|823.76
848|15|971.92
848|48|557.72
849|50|124.57
849|83|900.72
849|16|627.15
849|49|199.72
850|51|362.51
850|84|32.69
850|17|219.21
850|50|97.18
851|52|252.06
851|85|807.47
851|18|914.36
851|51|76.31
852|53|124.54
852|86|456.42
852|19|860.57
852|52|171.71
853|54|110.36
853|87|1.69
853|20|644.06
853|53|739.19
854|55|85.82
854|88|110.61
854|21|56.70
854|54|187.15
855|56|769.14
855|89|20.09
855|22|266.40
855|55|160.85
856|57|366.92
856|90|266.53
856|23|187.39
856|56|761.40
857|58|708.22
857|91|52.68
857|24|510.10
857|57|999.64
858|59|784.88
858|92|739.66
858|25|11.94
858|58|163.97
859|60|767.58
859|93|686.66
859|26|330.52
859|59|869.77
860|61|43.07
860|94|898.02
860|27|291.86
860|60|411.05
861|62|546.98
861|95|420.72
861|28|229.45
861|61|473.19
862|63|33.00
862|96|455.17
862|29|927.37
862|62|969.74
863|64|843.60
863|97|703.69
863|30|843.33
863|63|136.83
864|65|180.05
864|98|404.16
864|31|714.43
864|64|640.78
865|66|447.31
865|99|684.98
865|32|72.11
865|65|378.61
866|67|905.37
866|100|866.72
866|33|627.40
866|66|476.91
867|68|551.21
867|1|587.35
867|34|696.43
867|67|833.46
868|69|81.76
868|2|760.24
868|35|352.73
868|68|450.77
869|70|917.87
869|3|216.09
869|36|762.32
869|69|295.72
870|71|289.76
870|4|137.42
870|37|107.06
870|70|408.49
871|72|482.91
871|5|633.51
871|38|280.34
871|71|641.12
872|73|274.93
872|6|669.74
872|39|749.50
872|72|597.42
873|74|128.98
873|7|125.92
873|40|672.24
873|73|713.93
874|75|220.95
874|8|440.27
874|41|275.73
874|74|109.49
875|76|230.60
875|9|877.05
875|42|458.39
875|75|976.61
